,run,condition,emo,cert,rt,trial,sub,acc,shock,control,receiveShock
4668,3,Uncontrollable Unpleasant,3,4,0.6813765,36,70,1,Unpleasant,Uncontrollable,1
4669,4,Controllable Unpleasant,3,4,0.6984587,37,70,1,Unpleasant,Controllable,0
4670,4,Uncontrollable Perceptible,2,4,0.7315955,38,70,1,Mild,Uncontrollable,1
4671,4,Uncontrollable Unpleasant,3,3,0.7151132,39,70,1,Unpleasant,Uncontrollable,1
4672,4,Controllable Perceptible,3,3,0.6812084,40,70,1,Mild,Controllable,0
4673,4,Uncontrollable Perceptible,3,2,0,41,70,0,Mild,Uncontrollable,1
4674,4,Uncontrollable Unpleasant,3,4,0.7652262,42,70,1,Unpleasant,Uncontrollable,1
4675,4,Controllable Unpleasant,3,4,0.7159548,43,70,1,Unpleasant,Controllable,0
4676,4,Controllable Perceptible,3,2,0.6981547,44,70,1,Mild,Controllable,0
4677,4,Controllable Perceptible,1,3,0.7817231,45,70,1,Mild,Controllable,0
4678,4,Controllable Unpleasant,4,3,0,46,70,0,Unpleasant,Controllable,1
4679,4,Uncontrollable Perceptible,1,3,0,47,70,0,Mild,Uncontrollable,1
4680,4,Uncontrollable Unpleasant,2,3,0.7136313,48,70,1,Unpleasant,Uncontrollable,1
4681,5,Controllable Perceptible,1,4,0,49,70,0,Mild,Controllable,1
4682,5,Controllable Unpleasant,2,4,0.7151186,50,70,1,Unpleasant,Controllable,0
4683,5,Uncontrollable Perceptible,2,3,0,51,70,0,Mild,Uncontrollable,1
4684,5,Uncontrollable Unpleasant,2,3,0.7480679,52,70,1,Unpleasant,Uncontrollable,1
4685,5,Uncontrollable Unpleasant,2,3,0.8652458,53,70,1,Unpleasant,Uncontrollable,1
4686,5,Uncontrollable Perceptible,1,3,0.8318051,54,70,1,Mild,Uncontrollable,1
4687,5,Controllable Unpleasant,3,2,0.7654935,55,70,1,Unpleasant,Controllable,0
4688,5,Controllable Perceptible,2,4,0.682483,56,70,1,Mild,Controllable,0
4689,5,Controllable Perceptible,1,4,0.665252,57,70,1,Mild,Controllable,0
4690,5,Controllable Unpleasant,3,3,0,58,70,0,Unpleasant,Controllable,1
4691,5,Uncontrollable Perceptible,1,3,0.7149896,59,70,1,Mild,Uncontrollable,1
4692,5,Uncontrollable Unpleasant,2,2,0,60,70,0,Unpleasant,Uncontrollable,1
4693,6,Uncontrollable Perceptible,1,3,0.764932,61,70,1,Mild,Uncontrollable,1
4694,6,Uncontrollable Unpleasant,2,3,0.7971258,62,70,1,Unpleasant,Uncontrollable,1
4695,6,Controllable Unpleasant,3,4,0.5978407,63,70,1,Unpleasant,Controllable,0
4696,6,Controllable Perceptible,2,3,0.7486946,64,70,1,Mild,Controllable,0
4697,6,Uncontrollable Perceptible,1,3,0.9489409,65,70,1,Mild,Uncontrollable,1
4698,6,Controllable Perceptible,2,3,0.7321202,66,70,1,Mild,Controllable,0
4699,6,Controllable Unpleasant,3,3,0.7321394,67,70,1,Unpleasant,Controllable,0
4700,6,Uncontrollable Unpleasant,2,0,0,68,70,0,Unpleasant,Uncontrollable,1
4701,6,Controllable Unpleasant,2,3,0.6815923,69,70,1,Unpleasant,Controllable,0
4702,6,Uncontrollable Perceptible,2,2,0,70,70,0,Mild,Uncontrollable,1
4703,6,Uncontrollable Unpleasant,2,3,0.6977399,71,70,1,Unpleasant,Uncontrollable,1
4704,6,Controllable Perceptible,2,3,0,72,70,0,Mild,Controllable,1
4705,7,Controllable Perceptible,2,3,0.8652474,73,70,1,Mild,Controllable,0
4706,7,Uncontrollable Unpleasant,2,3,0.7149723,74,70,1,Unpleasant,Uncontrollable,1
4707,7,Controllable Unpleasant,3,4,0.6816933,75,70,1,Unpleasant,Controllable,0
4708,7,Uncontrollable Perceptible,1,3,0.6812395,76,70,1,Mild,Uncontrollable,1
4709,7,Controllable Unpleasant,3,4,0.6818318,77,70,1,Unpleasant,Controllable,0
4710,7,Uncontrollable Perceptible,2,0,0.7153109,78,70,1,Mild,Uncontrollable,1
4711,7,Uncontrollable Unpleasant,2,4,0.6319506,79,70,1,Unpleasant,Uncontrollable,1
4712,7,Controllable Perceptible,2,3,0.6813475,80,70,1,Mild,Controllable,0
4713,7,Uncontrollable Unpleasant,2,3,0.6821814,81,70,1,Unpleasant,Uncontrollable,1
4714,7,Uncontrollable Perceptible,1,4,0.7483662,82,70,1,Mild,Uncontrollable,1
4715,7,Controllable Perceptible,2,3,0.6484821,83,70,1,Mild,Controllable,0
4716,7,Controllable Unpleasant,2,3,0.7149273,84,70,1,Unpleasant,Controllable,0
4717,1,Controllable Perceptible,1,3,0.8175843,1,71,1,Mild,Controllable,0
4718,1,Controllable Unpleasant,1,4,0.917694,2,71,1,Unpleasant,Controllable,0
4719,1,Uncontrollable Perceptible,2,3,0,3,71,0,Mild,Uncontrollable,1
4720,1,Uncontrollable Unpleasant,2,2,0,4,71,0,Unpleasant,Uncontrollable,1
4721,1,Uncontrollable Perceptible,1,3,0.4769337,5,71,1,Mild,Uncontrollable,1
4722,1,Uncontrollable Unpleasant,2,3,0.777829,6,71,1,Unpleasant,Uncontrollable,1
4723,1,Controllable Unpleasant,3,3,0.8775908,7,71,1,Unpleasant,Controllable,0
4724,1,Controllable Perceptible,2,3,0,8,71,0,Mild,Controllable,1
4725,1,Controllable Unpleasant,2,3,0.7373964,9,71,1,Unpleasant,Controllable,0
4726,1,Uncontrollable Perceptible,2,4,0,10,71,0,Mild,Uncontrollable,1
4727,1,Controllable Perceptible,2,4,0,11,71,0,Mild,Controllable,1
4728,1,Uncontrollable Unpleasant,3,4,0,12,71,0,Unpleasant,Uncontrollable,1
4729,2,Controllable Unpleasant,3,3,0,13,71,0,Unpleasant,Controllable,1
4730,2,Controllable Perceptible,3,4,0.8175909,14,71,1,Mild,Controllable,0
4731,2,Uncontrollable Perceptible,2,3,0.7972666,15,71,1,Mild,Uncontrollable,1
4732,2,Uncontrollable Unpleasant,3,3,0.8969444,16,71,1,Unpleasant,Uncontrollable,1
4733,2,Uncontrollable Perceptible,2,3,0.9579221,17,71,1,Mild,Uncontrollable,1
4734,2,Controllable Unpleasant,3,3,0,18,71,0,Unpleasant,Controllable,1
4735,2,Uncontrollable Unpleasant,3,3,0.9580802,19,71,1,Unpleasant,Uncontrollable,1
4736,2,Controllable Perceptible,2,4,0,20,71,0,Mild,Controllable,1
4737,2,Controllable Perceptible,1,3,0,21,71,0,Mild,Controllable,1
4738,2,Controllable Unpleasant,3,3,0,22,71,0,Unpleasant,Controllable,1
4739,2,Uncontrollable Perceptible,2,4,0,23,71,0,Mild,Uncontrollable,1
4740,2,Uncontrollable Unpleasant,3,3,0,24,71,0,Unpleasant,Uncontrollable,1
4741,3,Controllable Perceptible,4,4,0,25,71,0,Mild,Controllable,1
4742,3,Uncontrollable Perceptible,0,4,0.9181583,26,71,1,Mild,Uncontrollable,1
4743,3,Uncontrollable Unpleasant,3,4,0.8173512,27,71,1,Unpleasant,Uncontrollable,1
4744,3,Controllable Unpleasant,3,3,0.7978135,28,71,1,Unpleasant,Controllable,0
4745,3,Controllable Perceptible,2,4,0.8779312,29,71,1,Mild,Controllable,0
4746,3,Controllable Unpleasant,3,4,0,30,71,0,Unpleasant,Controllable,1
4747,3,Uncontrollable Perceptible,1,3,0,31,71,0,Mild,Uncontrollable,1
4748,3,Uncontrollable Unpleasant,3,3,0.4974796,32,71,1,Unpleasant,Uncontrollable,1
4749,3,Controllable Unpleasant,3,3,0,33,71,0,Unpleasant,Controllable,1
4750,3,Controllable Perceptible,2,4,0.857976,34,71,1,Mild,Controllable,0
4751,3,Uncontrollable Perceptible,2,4,0,35,71,0,Mild,Uncontrollable,1
4752,3,Uncontrollable Unpleasant,3,4,0.8772103,36,71,1,Unpleasant,Uncontrollable,1
4753,4,Uncontrollable Unpleasant,3,3,0.8178373,37,71,1,Unpleasant,Uncontrollable,1
4754,4,Uncontrollable Perceptible,1,3,0,38,71,0,Mild,Uncontrollable,1
4755,4,Controllable Unpleasant,2,3,0,39,71,0,Unpleasant,Controllable,1
4756,4,Controllable Perceptible,1,4,0.7973485,40,71,1,Mild,Controllable,0
4757,4,Controllable Perceptible,1,4,0.9180193,41,71,1,Mild,Controllable,0
4758,4,Controllable Unpleasant,2,3,0.6773715,42,71,1,Unpleasant,Controllable,0
4759,4,Uncontrollable Perceptible,1,3,0.9174953,43,71,1,Mild,Uncontrollable,1
4760,4,Uncontrollable Unpleasant,3,4,0,44,71,0,Unpleasant,Uncontrollable,1
4761,4,Uncontrollable Unpleasant,2,2,0.8370723,45,71,1,Unpleasant,Uncontrollable,1
4762,4,Controllable Unpleasant,3,4,0.7982358,46,71,1,Unpleasant,Controllable,0
4763,4,Controllable Perceptible,2,4,0,47,71,0,Mild,Controllable,1
4764,4,Uncontrollable Perceptible,1,4,0.7577754,48,71,1,Mild,Uncontrollable,1
4765,5,Controllable Unpleasant,3,3,0.7778212,49,71,1,Unpleasant,Controllable,0
4766,5,Uncontrollable Unpleasant,3,3,0,50,71,0,Unpleasant,Uncontrollable,1
4767,5,Uncontrollable Perceptible,2,4,0.8977045,51,71,1,Mild,Uncontrollable,1
4768,5,Controllable Perceptible,2,3,0.9179342,52,71,1,Mild,Controllable,0
4769,5,Uncontrollable Perceptible,2,3,0,53,71,0,Mild,Uncontrollable,1
4770,5,Controllable Perceptible,2,2,0,54,71,0,Mild,Controllable,1
4771,5,Uncontrollable Unpleasant,3,4,0,55,71,0,Unpleasant,Uncontrollable,1
4772,5,Controllable Unpleasant,2,4,0.7170974,56,71,1,Unpleasant,Controllable,0
4773,5,Controllable Perceptible,2,3,0.7779981,57,71,1,Mild,Controllable,0
4774,5,Controllable Unpleasant,3,4,0.717444,58,71,1,Unpleasant,Controllable,0
4775,5,Uncontrollable Perceptible,2,4,0,59,71,0,Mild,Uncontrollable,1
4776,5,Uncontrollable Unpleasant,3,4,0.6974231,60,71,1,Unpleasant,Uncontrollable,1
4777,6,Uncontrollable Perceptible,2,4,0.8378249,61,71,1,Mild,Uncontrollable,1
4778,6,Controllable Perceptible,2,4,0.7975844,62,71,1,Mild,Controllable,0
4779,6,Uncontrollable Unpleasant,3,4,0.7976451,63,71,1,Unpleasant,Uncontrollable,1
4780,6,Controllable Unpleasant,3,3,0.8982605,64,71,1,Unpleasant,Controllable,0
4781,6,Uncontrollable Unpleasant,3,3,0.8575307,65,71,1,Unpleasant,Uncontrollable,1
4782,6,Uncontrollable Perceptible,1,4,0.9178037,66,71,1,Mild,Uncontrollable,1
4783,6,Controllable Unpleasant,3,4,0,67,71,0,Unpleasant,Controllable,1
4784,6,Controllable Perceptible,1,4,0.81787,68,71,1,Mild,Controllable,0
4785,6,Controllable Unpleasant,3,3,0,69,71,0,Unpleasant,Controllable,1
4786,6,Uncontrollable Perceptible,4,4,0.8575646,70,71,1,Mild,Uncontrollable,1
4787,6,Controllable Perceptible,1,4,0.7580422,71,71,1,Mild,Controllable,0
4788,6,Uncontrollable Unpleasant,2,3,0.7976488,72,71,1,Unpleasant,Uncontrollable,1
4789,7,Controllable Perceptible,1,3,0.8771544,73,71,1,Mild,Controllable,0
4790,7,Uncontrollable Perceptible,1,3,0.8378384,74,71,1,Mild,Uncontrollable,1
4791,7,Uncontrollable Unpleasant,3,3,0,75,71,0,Unpleasant,Uncontrollable,1
4792,7,Controllable Unpleasant,3,4,0,76,71,0,Unpleasant,Controllable,1
4793,7,Controllable Unpleasant,3,4,0.8179171,77,71,1,Unpleasant,Controllable,0
4794,7,Uncontrollable Perceptible,1,4,0.9572784,78,71,1,Mild,Uncontrollable,1
4795,7,Uncontrollable Unpleasant,3,3,0,79,71,0,Unpleasant,Uncontrollable,1
4796,7,Controllable Perceptible,2,3,0,80,71,0,Mild,Controllable,1
4797,7,Controllable Perceptible,1,4,0.4577474,81,71,1,Mild,Controllable,0
4798,7,Controllable Unpleasant,2,3,0.7577818,82,71,1,Unpleasant,Controllable,0
4799,7,Uncontrollable Unpleasant,3,4,0,83,71,0,Unpleasant,Uncontrollable,1
4800,7,Uncontrollable Perceptible,2,3,0,84,71,0,Mild,Uncontrollable,1
4801,1,Controllable Perceptible,1,4,0,1,72,0,Mild,Controllable,1
4802,1,Controllable Unpleasant,1,3,0.8773836,2,72,1,Unpleasant,Controllable,0
4803,1,Uncontrollable Perceptible,1,4,0.9172804,3,72,1,Mild,Uncontrollable,1
4804,1,Uncontrollable Unpleasant,1,4,0.8369661,4,72,1,Unpleasant,Uncontrollable,1
4805,1,Controllable Perceptible,1,4,0.7975278,5,72,1,Mild,Controllable,0
4806,1,Uncontrollable Unpleasant,2,3,0,6,72,0,Unpleasant,Uncontrollable,1
4807,1,Controllable Unpleasant,3,4,0.7971465,7,72,1,Unpleasant,Controllable,0
4808,1,Uncontrollable Perceptible,1,4,0.8776334,8,72,1,Mild,Uncontrollable,1
4809,1,Uncontrollable Perceptible,1,4,0.7976459,9,72,1,Mild,Uncontrollable,1
4810,1,Uncontrollable Unpleasant,2,3,0,10,72,0,Unpleasant,Uncontrollable,1
4811,1,Controllable Unpleasant,2,4,0.8573062,11,72,1,Unpleasant,Controllable,0
4812,1,Controllable Perceptible,1,4,0.7977934,12,72,1,Mild,Controllable,0
4813,2,Uncontrollable Perceptible,1,4,0.8177849,13,72,1,Mild,Uncontrollable,1
4814,2,Uncontrollable Unpleasant,1,4,0,14,72,0,Unpleasant,Uncontrollable,1
4815,2,Controllable Unpleasant,2,4,0,15,72,0,Unpleasant,Controllable,1
4816,2,Controllable Perceptible,1,4,0,16,72,0,Mild,Controllable,1
4817,2,Uncontrollable Unpleasant,2,3,0.8376987,17,72,1,Unpleasant,Uncontrollable,1
4818,2,Uncontrollable Perceptible,1,4,0.7576987,18,72,1,Mild,Uncontrollable,1
4819,2,Controllable Unpleasant,1,3,0,19,72,0,Unpleasant,Controllable,1
4820,2,Controllable Perceptible,2,4,0.7973721,20,72,1,Mild,Controllable,0
4821,2,Uncontrollable Perceptible,1,3,0,21,72,0,Mild,Uncontrollable,1
4822,2,Controllable Perceptible,0,1,0.8174761,22,72,1,Mild,Controllable,0
4823,2,Uncontrollable Unpleasant,2,4,0.7378569,23,72,1,Unpleasant,Uncontrollable,1
4824,2,Controllable Unpleasant,3,4,0.85753,24,72,1,Unpleasant,Controllable,0
4825,3,Uncontrollable Unpleasant,2,4,0.6972965,25,72,1,Unpleasant,Uncontrollable,1
4826,3,Controllable Perceptible,1,3,0,26,72,0,Mild,Controllable,1
4827,3,Controllable Unpleasant,2,4,0.777594,27,72,1,Unpleasant,Controllable,0
4828,3,Uncontrollable Perceptible,1,3,0,28,72,0,Mild,Uncontrollable,1
4829,3,Uncontrollable Unpleasant,1,2,0.7772174,29,72,1,Unpleasant,Uncontrollable,1
4830,3,Controllable Perceptible,1,3,0,30,72,0,Mild,Controllable,1
4831,3,Uncontrollable Perceptible,2,2,0,31,72,0,Mild,Uncontrollable,1
4832,3,Controllable Unpleasant,3,4,0.8369371,32,72,1,Unpleasant,Controllable,0
4833,3,Uncontrollable Perceptible,1,3,0.8571478,33,72,1,Mild,Uncontrollable,1
4834,3,Uncontrollable Unpleasant,1,3,0,34,72,0,Unpleasant,Uncontrollable,1
4835,3,Controllable Perceptible,2,3,0.9176665,35,72,1,Mild,Controllable,0
4836,3,Controllable Unpleasant,1,4,0,36,72,0,Unpleasant,Controllable,1
4837,4,Uncontrollable Unpleasant,2,4,0,37,72,0,Unpleasant,Uncontrollable,1
4838,4,Uncontrollable Perceptible,1,4,0.8168077,38,72,1,Mild,Uncontrollable,1
4839,4,Controllable Unpleasant,2,4,0.7970812,39,72,1,Unpleasant,Controllable,0
4840,4,Controllable Perceptible,1,4,0.6174934,40,72,1,Mild,Controllable,0
4841,4,Controllable Perceptible,3,4,0.697189,41,72,1,Mild,Controllable,0
4842,4,Uncontrollable Unpleasant,4,3,0.7571427,42,72,1,Unpleasant,Uncontrollable,1
4843,4,Controllable Unpleasant,3,4,0,43,72,0,Unpleasant,Controllable,1
4844,4,Uncontrollable Perceptible,1,4,0.8372966,44,72,1,Mild,Uncontrollable,1
4845,4,Uncontrollable Unpleasant,2,4,0,45,72,0,Unpleasant,Uncontrollable,1
4846,4,Controllable Unpleasant,2,4,0,46,72,0,Unpleasant,Controllable,1
4847,4,Controllable Perceptible,3,4,0,47,72,0,Mild,Controllable,1
4848,4,Uncontrollable Perceptible,1,4,0.7772745,48,72,1,Mild,Uncontrollable,1
4849,5,Controllable Unpleasant,3,3,0,49,72,0,Unpleasant,Controllable,1
4850,5,Controllable Perceptible,2,4,0.8176544,50,72,1,Mild,Controllable,0
4851,5,Uncontrollable Perceptible,1,4,0,51,72,0,Mild,Uncontrollable,1
4852,5,Uncontrollable Unpleasant,1,4,0.857006,52,72,1,Unpleasant,Uncontrollable,1
4853,5,Controllable Perceptible,3,3,0.777785,53,72,1,Mild,Controllable,0
4854,5,Uncontrollable Unpleasant,2,4,0.8577944,54,72,1,Unpleasant,Uncontrollable,1
4855,5,Uncontrollable Perceptible,1,4,0.8573035,55,72,1,Mild,Uncontrollable,1
4856,5,Controllable Unpleasant,2,1,0,56,72,0,Unpleasant,Controllable,1
4857,5,Controllable Unpleasant,2,3,0,57,72,0,Unpleasant,Controllable,1
4858,5,Uncontrollable Unpleasant,3,3,0.7978197,58,72,1,Unpleasant,Uncontrollable,1
4859,5,Controllable Perceptible,4,3,0.7573586,59,72,1,Mild,Controllable,0
4860,5,Uncontrollable Perceptible,1,2,0.7769124,60,72,1,Mild,Uncontrollable,1
4861,6,Controllable Unpleasant,4,4,0.7583365,61,72,1,Unpleasant,Controllable,0
4862,6,Uncontrollable Perceptible,2,2,0.8165293,62,72,1,Mild,Uncontrollable,1
4863,6,Uncontrollable Unpleasant,2,3,0,63,72,0,Unpleasant,Uncontrollable,1
4864,6,Controllable Perceptible,3,4,0.756495,64,72,1,Mild,Controllable,0
4865,6,Controllable Unpleasant,3,3,0.7971292,65,72,1,Unpleasant,Controllable,0
4866,6,Controllable Perceptible,2,2,0,66,72,0,Mild,Controllable,1
4867,6,Uncontrollable Perceptible,1,4,0,67,72,0,Mild,Uncontrollable,1
4868,6,Uncontrollable Unpleasant,2,4,0,68,72,0,Unpleasant,Uncontrollable,1
4869,6,Uncontrollable Perceptible,1,3,0.8373138,69,72,1,Mild,Uncontrollable,1
4870,6,Uncontrollable Unpleasant,3,2,0.8177377,70,72,1,Unpleasant,Uncontrollable,1
4871,6,Controllable Unpleasant,3,4,0.7975912,71,72,1,Unpleasant,Controllable,0
4872,6,Controllable Perceptible,3,4,0.7776711,72,72,1,Mild,Controllable,0
4873,7,Controllable Unpleasant,3,3,0.8171458,73,72,1,Unpleasant,Controllable,0
4874,7,Uncontrollable Perceptible,1,4,0.8177821,74,72,1,Mild,Uncontrollable,1
4875,7,Controllable Perceptible,1,2,0,75,72,0,Mild,Controllable,1
4876,7,Uncontrollable Unpleasant,2,4,0,76,72,0,Unpleasant,Uncontrollable,1
4877,7,Uncontrollable Perceptible,2,2,0.8378249,77,72,1,Mild,Uncontrollable,1
4878,7,Controllable Unpleasant,3,3,0.9569239,78,72,1,Unpleasant,Controllable,0
4879,7,Uncontrollable Unpleasant,3,2,0.8180429,79,72,1,Unpleasant,Uncontrollable,1
4880,7,Controllable Perceptible,3,3,0.9179038,80,72,1,Mild,Controllable,0
4881,7,Uncontrollable Perceptible,1,2,0.8579439,81,72,1,Mild,Uncontrollable,1
4882,7,Controllable Perceptible,2,4,0,82,72,0,Mild,Controllable,1
4883,7,Controllable Unpleasant,2,3,0.8574634,83,72,1,Unpleasant,Controllable,0
4884,7,Uncontrollable Unpleasant,3,4,0,84,72,0,Unpleasant,Uncontrollable,1
4885,1,Controllable Unpleasant,2,4,0,1,73,0,Unpleasant,Controllable,1
4886,1,Uncontrollable Unpleasant,3,4,0.7576461,2,73,1,Unpleasant,Uncontrollable,1
4887,1,Uncontrollable Perceptible,2,4,0.6970294,3,73,1,Mild,Uncontrollable,1
4888,1,Controllable Perceptible,2,4,0.9180166,4,73,1,Mild,Controllable,0
4889,1,Controllable Perceptible,2,4,0,5,73,0,Mild,Controllable,1
4890,1,Controllable Unpleasant,3,4,0,6,73,0,Unpleasant,Controllable,1
4891,1,Uncontrollable Unpleasant,4,4,0,7,73,0,Unpleasant,Uncontrollable,1
4892,1,Uncontrollable Perceptible,2,4,0,8,73,0,Mild,Uncontrollable,1
4893,1,Uncontrollable Unpleasant,4,4,0.9178512,9,73,1,Unpleasant,Uncontrollable,1
4894,1,Controllable Perceptible,2,4,0.7774423,10,73,1,Mild,Controllable,0
4895,1,Controllable Unpleasant,3,4,0.7980695,11,73,1,Unpleasant,Controllable,0
4896,1,Uncontrollable Perceptible,2,4,0,12,73,0,Mild,Uncontrollable,1
4897,2,Uncontrollable Unpleasant,3,4,0,13,73,0,Unpleasant,Uncontrollable,1
4898,2,Uncontrollable Perceptible,2,4,0,14,73,0,Mild,Uncontrollable,1
4899,2,Controllable Unpleasant,4,4,0,15,73,0,Unpleasant,Controllable,1
4900,2,Controllable Perceptible,1,4,0,16,73,0,Mild,Controllable,1
4901,2,Uncontrollable Unpleasant,3,4,0,17,73,0,Unpleasant,Uncontrollable,1
4902,2,Controllable Unpleasant,3,4,0.9375905,18,73,1,Unpleasant,Controllable,0
4903,2,Uncontrollable Perceptible,2,4,0.7177831,19,73,1,Mild,Uncontrollable,1
4904,2,Controllable Perceptible,2,4,0,20,73,0,Mild,Controllable,1
4905,2,Uncontrollable Unpleasant,3,4,0,21,73,0,Unpleasant,Uncontrollable,1
4906,2,Uncontrollable Perceptible,2,4,0,22,73,0,Mild,Uncontrollable,1
4907,2,Controllable Unpleasant,3,4,0.8175807,23,73,1,Unpleasant,Controllable,0
4908,2,Controllable Perceptible,2,4,0.8979546,24,73,1,Mild,Controllable,0
4909,1,Controllable Perceptible,1,3,0.7580069,1,74,1,Mild,Controllable,0
4910,1,Controllable Unpleasant,2,3,0,2,74,0,Unpleasant,Controllable,1
4911,1,Uncontrollable Unpleasant,2,4,0,3,74,0,Unpleasant,Uncontrollable,1
4912,1,Uncontrollable Perceptible,1,4,0,4,74,0,Mild,Uncontrollable,1
4913,1,Uncontrollable Perceptible,1,4,0.737751,5,74,1,Mild,Uncontrollable,1
4914,1,Controllable Perceptible,2,4,0.9375546,6,74,1,Mild,Controllable,0
4915,1,Uncontrollable Unpleasant,2,4,0.7974713,7,74,1,Unpleasant,Uncontrollable,1
4916,1,Controllable Unpleasant,3,3,0,8,74,0,Unpleasant,Controllable,1
4917,1,Controllable Unpleasant,2,4,0.8377116,9,74,1,Unpleasant,Controllable,0
4918,1,Uncontrollable Unpleasant,2,3,0,10,74,0,Unpleasant,Uncontrollable,1
4919,1,Uncontrollable Perceptible,1,3,0.8971396,11,74,1,Mild,Uncontrollable,1
4920,1,Controllable Perceptible,2,4,0,12,74,0,Mild,Controllable,1
4921,2,Uncontrollable Unpleasant,2,3,0,13,74,0,Unpleasant,Uncontrollable,1
4922,2,Controllable Perceptible,1,3,0,14,74,0,Mild,Controllable,1
4923,2,Uncontrollable Perceptible,1,4,0.817625,15,74,1,Mild,Uncontrollable,1
4924,2,Controllable Unpleasant,2,3,0.7381174,16,74,1,Unpleasant,Controllable,0
4925,2,Uncontrollable Perceptible,1,4,0.8176071,17,74,1,Mild,Uncontrollable,1
4926,2,Uncontrollable Unpleasant,2,4,0.7974509,18,74,1,Unpleasant,Uncontrollable,1
4927,2,Controllable Perceptible,1,4,0.8171697,19,74,1,Mild,Controllable,0
4928,2,Controllable Unpleasant,2,3,0.9372565,20,74,1,Unpleasant,Controllable,0
4929,2,Controllable Perceptible,1,3,0,21,74,0,Mild,Controllable,1
4930,2,Controllable Unpleasant,2,3,0.8375958,22,74,1,Unpleasant,Controllable,0
4931,2,Uncontrollable Unpleasant,2,4,0.8378685,23,74,1,Unpleasant,Uncontrollable,1
4932,2,Uncontrollable Perceptible,1,4,0.7779307,24,74,1,Mild,Uncontrollable,1
4933,3,Controllable Perceptible,1,4,0.7979105,25,74,1,Mild,Controllable,0
4934,3,Uncontrollable Perceptible,1,4,0,26,74,0,Mild,Uncontrollable,1
4935,3,Uncontrollable Unpleasant,1,3,0,27,74,0,Unpleasant,Uncontrollable,1
4936,3,Controllable Unpleasant,2,4,0.7577749,28,74,1,Unpleasant,Controllable,0
4937,3,Controllable Perceptible,1,3,0.9580319,29,74,1,Mild,Controllable,0
4938,3,Uncontrollable Unpleasant,2,3,0,30,74,0,Unpleasant,Uncontrollable,1
4939,3,Controllable Unpleasant,2,3,0,31,74,0,Unpleasant,Controllable,1
4940,3,Uncontrollable Perceptible,1,3,0,32,74,0,Mild,Uncontrollable,1
4941,3,Controllable Unpleasant,2,2,0,33,74,0,Unpleasant,Controllable,1
4942,3,Controllable Perceptible,1,3,0.8574814,34,74,1,Mild,Controllable,0
4943,3,Uncontrollable Perceptible,1,4,0.8171436,35,74,1,Mild,Uncontrollable,1
4944,3,Uncontrollable Unpleasant,2,3,0,36,74,0,Unpleasant,Uncontrollable,1
4945,4,Controllable Unpleasant,3,2,0,37,74,0,Unpleasant,Controllable,1
4946,4,Controllable Perceptible,2,2,0,38,74,0,Mild,Controllable,1
4947,4,Uncontrollable Unpleasant,3,2,0,39,74,0,Unpleasant,Uncontrollable,1
4948,4,Uncontrollable Perceptible,1,4,0,40,74,0,Mild,Uncontrollable,1
4949,4,Controllable Unpleasant,2,3,0.7576013,41,74,1,Unpleasant,Controllable,0
4950,4,Uncontrollable Unpleasant,2,3,0,42,74,0,Unpleasant,Uncontrollable,1
4951,4,Controllable Perceptible,2,4,0.7176369,43,74,1,Mild,Controllable,0
